Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
992,15421520,"But how does it even work :|","2026-04-08 23:13:28",0.64,19,"kaziraheel,mushfirat"
993,15470436,baohcmus,"2026-04-13 12:45:07",0.64,3,baohcmus
994,15469044,CYLik,"2026-04-13 01:36:17",0.64,3,cylik93
995,15497126,Faith,"2026-03-26 21:07:36",0.64,1,faith853
996,15427357,Y-Kitaro,"2026-04-06 05:01:18",0.64,12,yhataktaro
997,15499969,"Nikoo Yu","2026-03-28 17:59:43",0.64,2,nikooyu
998,15503579,"Mehrdad ALMASI","2026-03-28 10:54:16",0.64,1,mehrdadal2023
999,15425436,"Njabulo Bright","2026-03-30 14:09:02",0.64,4,njabulobright
1000,15482729,Lokum,"2026-03-31 12:43:03",0.64,8,lokmanturulemek
1001,15481802,jieyinluo,"2026-03-31 09:22:52",0.64,14,jieyinluo
1002,15471298,ultimatum_game,"2026-04-09 06:01:48",0.64,5,ultimatumgame
1003,15429350,parseltung,"2026-03-31 11:01:22",0.64,1,parselt
1004,15433316,"KUO JEN WEI ","2026-03-31 12:00:21",0.64,1,kuojenwei
1005,15429778,"Tamerlan Omralinov","2026-04-11 09:33:57",0.64,7,tamerlanomralinov
1006,15434927,shivam,"2026-04-13 14:14:56",0.64,15,itskshivam
1007,15490705,"Xufeng He","2026-04-01 08:56:08",0.64,1,"chunlexie,rickxuan,xufengheamelia,zaferliu"
1008,15459755,"Mayank Researcher","2026-04-01 13:41:06",0.64,6,mayankresearcher
1009,15533654,"Seif Eddine Achour","2026-04-01 23:37:54",0.64,1,seifachour12
1010,15429783,nikoro256,"2026-04-02 12:28:13",0.64,3,nikoro256
1011,15496984,"Syed Salman","2026-04-02 17:28:04",0.64,1,salmanhabeeb
1012,15447065,"Eshan Mehendale","2026-04-11 08:48:36",0.64,4,eshanmehendale
1013,15417672,Ottaka,"2026-04-08 02:53:49",0.64,8,ottaka
1014,15515834,Jal313,"2026-04-07 03:39:00",0.64,4,jal313
1015,15514535,JM,"2026-04-06 19:08:32",0.64,4,julianmukaj
1016,15514699,linrock,"2026-04-10 15:38:13",0.64,10,linrock
1017,15561049,"Reza Azami","2026-04-06 02:03:24",0.64,1,rezaazami
1018,15452898,"Arnaldo Pereira","2026-04-06 03:38:44",0.64,19,arnaldoapp
1019,15530739,UNC,"2026-04-08 03:46:40",0.64,11,"alexbuisson,juanprietob,pauldumontunc"
1020,15457269,solle,"2026-04-10 22:30:14",0.64,20,"solle458,sunshine724"
1021,15528581,kmjj139,"2026-04-06 16:07:37",0.64,3,kmjj139
1022,15443876,LuoningZhang1,"2026-04-07 02:29:03",0.64,4,luoningzhang1
1023,15484254,"Benjamin Tebbutt","2026-04-07 05:29:26",0.64,6,benjamintebbutt
1024,15470249,"Nikita Ochkin","2026-04-07 05:52:15",0.64,11,nikitaochkin
1025,15507983,OBAKE67,"2026-04-07 09:13:15",0.64,7,obake67
1026,15507429,"Saly Moubarak","2026-04-07 15:01:06",0.64,3,salymoubarak
1027,15434224,Ind_Cal,"2026-04-13 02:53:45",0.64,20,gopigogineni
1028,15482563,"Citric acid","2026-04-08 05:00:56",0.64,3,chika1472
1029,15486148,"Marvin Göbel","2026-04-12 17:40:55",0.64,20,marvingbel
1030,15492524,"Bright O.H.","2026-04-09 02:04:29",0.64,2,brightoh
1031,15422363,"Nobuyuki Horiuchi","2026-04-12 02:54:29",0.64,52,horiuchinobuyuki
1032,15439836,"peiqi Yang 476","2026-04-13 14:45:44",0.64,5,"peiqiyang476,xingerxia"
1033,15574655,"raviksh singh dikola","2026-04-13 05:52:18",0.64,9,ravikshdikola
1034,15430528,Anatolee_Ml,"2026-04-13 16:09:54",0.64,2,anatoleeml
1035,15486613,"Benjamin Woodson","2026-04-13 17:34:08",0.64,1,benjaminwoodson
1036,15560479,"Igor Kostenko","2026-04-13 20:04:33",0.64,6,matemink
1037,15421532,"Kumaran K","2026-03-19 00:32:25",0.64,1,kumarandatascientist
1038,15439601,"Olaf Yunus Laitinen Imanov","2026-03-19 08:08:15",0.64,1,olaflundstrom
1039,15439237,"Navid Nur","2026-03-19 08:59:05",0.64,1,navidnur
1040,15439533,"Ricky Yan","2026-03-19 09:17:46",0.64,1,rickyyan
1041,15440135,cg,"2026-03-19 11:10:04",0.64,1,chaitanyagarg2
1042,15417806,"Furqon Aryadana","2026-03-19 11:25:07",0.64,1,furqonaryadana
1043,15419248,Taiga-S7,"2026-03-19 12:13:43",0.64,1,taigas7
1044,15437893,anushkrishnav,"2026-03-19 17:25:24",0.64,1,anushkrishna
1045,15418498,"Alice's Wonderland is weird","2026-03-20 05:45:54",0.64,1,madarshbb
1046,15452647,NullSira,"2026-04-08 15:16:30",0.64,3,"goodmeatday,refv00"
1047,15435249,tarick.morty,"2026-03-21 05:21:09",0.64,1,tarique7
1048,15417272,"J.L. An","2026-03-21 14:00:54",0.64,1,booksiyi1412
1049,15449965,TimofeyAntonenko,"2026-03-22 13:56:16",0.64,1,timofeyantonenko
1050,15435113,ulasdesouza,"2026-03-28 22:06:51",0.64,2,ulasdesouza
1051,15459967,HyperNeonByte,"2026-03-22 18:49:13",0.64,1,hyperneonbyte
1052,15464000,"HAIDER MASOOD","2026-03-22 18:49:18",0.64,1,haidermasood
1053,15427212,YeonArin,"2026-03-23 06:22:22",0.64,1,leyani
1054,15422304,"Hironori Uchikawa","2026-03-23 09:51:39",0.64,1,huchkw
1055,15477078,hobeter,"2026-03-26 15:57:35",0.64,10,hobeter
1056,15498581,"Master Teo","2026-03-29 03:14:12",0.64,2,sirteo
1057,15493743,"Đinh Thiên Ân","2026-03-29 03:21:54",0.64,2,anthiendinh
1058,15424992,MuChat007,"2026-04-11 21:30:03",0.64,2,muchat007
1059,15418097,"AKihiko Katsumata","2026-04-06 04:12:35",0.64,13,akihikokatsumata
1060,15502758,"Adam Bailey","2026-04-10 23:49:02",0.64,13,ab67319
1061,15446328,ttya16,"2026-03-29 21:15:10",0.64,3,ttya16
1062,15437298,"WonYong Jo","2026-03-31 17:31:53",0.64,11,wonyonhs
1063,15476934,sumin,"2026-03-31 03:50:58",0.64,11,suminshim
1064,15516896,"Minal kharat123","2026-03-31 05:06:27",0.64,2,minalkharat123
1065,15477585,Gegerout,"2026-04-01 10:21:08",0.64,9,gegerout
1066,15439624,Nadeem,"2026-03-30 21:10:52",0.64,1,nadeembinshajahan
1067,15497580,BetterCallLyle,"2026-04-06 03:12:22",0.64,12,bettercalllyle
1068,15439826,"Me and Gemini","2026-03-31 11:43:03",0.64,4,whoisltd
1069,15439116,"George Odhiambo07","2026-04-06 07:15:16",0.64,6,georgeodhiambo07
1070,15516656,"yijun su","2026-04-12 09:41:02",0.64,9,moncler
1071,15485612,Thuan_AI1,"2026-04-01 06:20:45",0.64,4,thuanai1
1072,15417883,"Prashant Kikani","2026-04-01 05:04:50",0.64,1,prashantkikani
1073,15467272,shane,"2026-04-01 11:02:58",0.64,1,t113318075
1074,15500412,"Aditya Krishnan Mohan","2026-04-02 08:36:51",0.64,1,adityakrishnanmohan
1075,15416815,T,"2026-04-04 05:20:39",0.64,2,"delthunder,mikiota,rickeyirish,taurine511,yukiokumura1"
1076,15421580,"Tianle Mei","2026-04-04 05:54:53",0.64,1,tianlemei
1077,15554037,"To be happy","2026-04-04 13:16:47",0.64,1,yaokaixinya123
1078,15559888,"José Mário","2026-04-05 23:06:41",0.64,2,m4rio0p
1079,15507357,"Joan Obregon Lopez","2026-04-09 15:58:11",0.64,4,joanobregonlopez
1080,15418965,Ispagiytiy,"2026-04-08 07:49:05",0.64,14,ispagiytiy
1081,15435078,"Yanni Papadakis","2026-04-09 19:43:53",0.64,8,yanpapadakis
1082,15510285,"JZ Zhou","2026-04-09 10:08:14",0.64,6,gerogezjz
1083,15497007,"Boris Polishchuk","2026-04-09 11:47:16",0.64,7,polishch
1084,15422686,"Carlos Pérez","2026-04-10 08:20:24",0.64,10,carlosperez97
1085,15448203,EvenCodm,"2026-04-13 06:00:34",0.64,6,evencodm
1086,15566562,Gpoor,"2026-04-13 16:58:28",0.64,3,"abozten,truthisneverlinear"
1087,15556632,"Kohei Takashina","2026-04-13 07:31:57",0.64,3,koheitakashina
1088,15431054,dndhukn,"2026-03-19 13:22:19",0.64,1,dndhukn
1089,15416993,Kohei,"2026-03-19 23:58:17",0.64,1,confirm
1090,15441562,"Yeashu Semwal","2026-03-20 08:38:20",0.64,1,yeashusemwal
1091,15419313,yunhui469,"2026-03-21 15:54:35",0.64,1,yunhui469
1092,15456262,"Ajay Binod","2026-03-21 19:01:17",0.64,1,ajaybinod
1093,15440765,"Tharaka Umayanga","2026-03-22 18:30:55",0.64,1,crazyfox001
1094,15462256,mipypf,"2026-03-23 02:54:03",0.64,1,mipypf
1095,15446389,"Feng Jiahui","2026-03-23 13:31:02",0.64,1,junipersky
1096,15451739,"Erwin Huizenga","2026-03-29 05:13:53",0.64,3,erwinh
1097,15445579,"Jacky Lin","2026-03-23 22:18:14",0.64,1,jackylin047
1098,15435839,Luis,"2026-04-10 20:27:39",0.64,3,dequadras
1099,15435150,"Egor Kulishov","2026-03-24 13:44:41",0.64,1,naladwepo
1100,15419788,"Egor Trushin","2026-03-25 08:15:57",0.64,1,egortrushin
1101,15466558,ShumingFang,"2026-03-30 11:13:14",0.64,3,shummingfang
1102,15437054,"water joe","2026-03-26 15:06:03",0.64,1,waterjoe
1103,15430767,"Abdul wahab Khan","2026-03-27 05:09:27",0.64,1,abdulwahab2321
1104,15455645,"Rushank Choksi","2026-03-29 01:32:40",0.64,2,rushankchoksi
1105,15453911,Ahmed_Ezzat02,"2026-03-28 11:29:28",0.64,1,"ahmedezzat02,moghazy"
1106,15454635,LeHauNoob,"2026-03-31 15:45:29",0.64,6,nguyencongminh
1107,15486101,HechtJP,"2026-03-29 12:25:44",0.64,1,hechtjp
1108,15510326,"na na lo ki","2026-04-05 14:34:05",0.64,8,nanaloki
1109,15500837,"Tyrion Lannister-lzy","2026-03-30 02:05:07",0.64,1,tyrionlannisterlzy
1110,15418762,"xianxu qiu","2026-03-31 05:35:57",0.64,3,xianxuqiu
1111,15450910,"Marcus fam","2026-04-03 07:12:10",0.64,3,marcusfam
1112,15515676,"Kyle #3","2026-03-30 08:53:17",0.64,1,unaughty
1113,15487485,"Soham Parab","2026-04-07 15:16:13",0.64,5,sohamp13
1114,15454899,LevKayumov,"2026-03-30 15:23:48",0.64,1,levkayumov
1115,15520331,"Rodrigo Ferro","2026-03-31 01:32:24",0.64,2,rodferro
1116,15521927,谢文韬_henuAI,"2026-03-31 05:25:43",0.64,1,eulogy
1117,15459517,louis-philippe,"2026-03-31 09:10:21",0.64,1,lpbigras
1118,15438776,"Amu Suemoto","2026-04-03 08:16:16",0.64,9,amusuemotoarakawalab
1119,15420615,qqqqqqqqqqqp,"2026-03-31 19:07:40",0.64,4,qqqqqqqqqqqp
1120,15520912,CYPHERION,"2026-04-02 05:53:14",0.64,1,eldlabl0
1121,15430147,Filemon,"2026-04-02 13:35:20",0.64,1,harshthaker
1122,15432078,"Alexey Filimonov","2026-04-02 22:07:17",0.64,1,alexeyfil
1123,15463821,kfsky,"2026-04-03 15:03:20",0.64,4,kengofujii
1124,15445950,"Reza Maulana Aziiz12","2026-04-04 00:16:38",0.64,1,rezamaulanaaziiz12
1125,15475388,DigiRanger,"2026-04-04 13:26:56",0.64,1,digiranger
1126,15526641,YassY_The_AlchemYst,"2026-04-04 15:49:32",0.64,1,yassineelhallaoui
1127,15419584,"Simon says","2026-04-04 16:37:37",0.64,1,beckpro
1128,15417270,"Bo Peng","2026-04-05 01:16:49",0.64,2,bopengiowa
1129,15558194,"Sijin Yu","2026-04-05 08:24:33",0.64,2,sijinyu
1130,15432623,Rhythman,"2026-04-07 19:28:04",0.64,3,nrhytham
1131,15487873,Khake,"2026-04-07 18:28:39",0.64,5,"kabirk22,narendkhake"
1132,15428872,Mehedi,"2026-04-09 10:33:48",0.64,4,mehedi457
1133,15562207,TheDudeks,"2026-04-13 18:11:45",0.64,16,"nicholasdudek,rampfactory"
1134,15477483,vkp,"2026-04-13 16:53:32",0.64,3,vaibhavpatel11
1135,15511961,NeedDGXSpark,"2026-04-12 07:14:02",0.64,5,georgeyao13
1136,15446277,LoneStar,"2026-04-13 19:40:46",0.64,20,jerryv69
1137,15435687,FeiyangKang,"2026-03-19 18:25:16",0.63,1,feiyangkang
1138,15434445,"Dhruv Jyoti Das","2026-03-20 15:05:56",0.63,1,dhruvjyotidas1000
1139,15433108,Ruanzd,"2026-03-21 11:50:40",0.63,1,ruanzd
1140,15429462,"Team Nemotronics","2026-03-21 14:21:47",0.63,1,"kuoshouyuan,limhangsheng,limyuxin,yingchua73,yukanglimofficial"
1141,15451963,syurenuko,"2026-03-23 08:23:15",0.63,1,syurenuko
1142,15437481,"Tuấn Nguyễn Bảo","2026-03-23 11:06:40",0.63,1,tunnguynbo
1143,15444511,Lavi,"2026-03-30 17:57:15",0.63,2,shpigi
1144,15430836,Aikawa,"2026-03-24 05:23:40",0.63,1,hibikiaikawa
1145,15441151,Nausicaa,"2026-03-24 16:34:27",0.63,1,hngcclth
1146,15434860,thecurvefitter,"2026-03-26 07:05:29",0.63,1,thecurvefitter
1147,15482524,Richard0307,"2026-03-29 10:43:42",0.63,7,richard0307
1148,15446206,...RyanLiam...,"2026-04-08 20:53:04",0.63,6,ryanliam
1149,15419323,WillTLing,"2026-04-13 14:24:25",0.63,6,willtling
1150,15435514,"Prakash Singh","2026-03-27 21:57:53",0.63,1,prakashiitb
1151,15424211,Anonymous,"2026-04-07 10:38:16",0.63,4,yonasatinafu
1152,15443265,RunhuiXu,"2026-04-07 05:15:57",0.63,6,runhuixu
1153,15481978,ZaneLan,"2026-03-28 09:48:41",0.63,1,zanelan
1154,15419946,"Yuheng Jia","2026-03-30 17:11:01",0.63,4,yuhengjia
1155,15438135,"Saket Poswal","2026-04-03 17:13:06",0.63,9,saketposwal
1156,15488279,code4me2,"2026-04-12 16:30:58",0.63,7,"build4me2,code4me2,ramakata"
1157,15417513,WEXHICY,"2026-04-05 13:09:50",0.63,21,wexhicy
1158,15523129,aigood,"2026-03-31 17:09:48",0.63,3,aigood
1159,15440275,"Tverdov Konstantin","2026-04-01 06:00:37",0.63,3,ktverdov
1160,15437202,"danielle Ange","2026-04-06 16:33:57",0.63,9,danielleange
1161,15514053,"Akash Gupta","2026-04-01 16:30:13",0.63,5,beinggakash
1162,15453833,"Heads or Tails","2026-04-02 00:25:15",0.63,1,headsortails
1163,15533265,"iheb2023 ","2026-04-02 00:44:18",0.63,1,iheb2023
1164,15540588,ManaMoon,"2026-04-04 15:53:37",0.63,4,"ckttari,dustinjiang"
1165,15442497,"Nic Barthelemy","2026-04-13 14:52:38",0.63,9,nicbarthelemy1
1166,15444924,FoxMuze,"2026-04-11 10:33:39",0.63,18,foxmuze
1167,15448651,BingeLearner,"2026-04-07 15:00:46",0.63,1,vishalthomas
1168,15495237,"Ngô Minh Thái","2026-04-11 07:49:59",0.63,7,ngminhthi
1169,15416792,magoemu,"2026-04-02 23:43:05",0.63,2,magoemu
1170,15436632,Qubitpage.com,"2026-03-20 14:58:27",0.63,1,mirceasilviurusu
1171,15459950,とくめ〜〜,"2026-03-21 22:28:08",0.63,1,kappamodoki
1172,15418740,moyiko,"2026-03-22 11:22:27",0.63,1,moyiko
1173,15465161,"Grigoryan Sergey","2026-03-22 23:13:38",0.63,1,hertryggr
1174,15447821,"Richard Emslie","2026-03-24 07:41:10",0.63,1,albartrose
1175,15436151,"Eidan Rosado","2026-03-30 13:38:43",0.63,5,edyvision
1176,15479946,"Seung Jae Lee","2026-03-27 10:58:32",0.63,1,sjlee101
1177,15466224,Seagull++,"2026-03-27 15:54:31",0.63,1,"hex6770,jingyucarolineshen"
1178,15450481,"Mostafa Gamal","2026-03-27 17:29:14",0.63,1,mrarray22
1179,15503444,"Nam Nguyen","2026-03-27 19:34:22",0.63,1,namnkn
1180,15417611,LongHuL,"2026-03-31 09:49:36",0.63,4,longhul
1181,15454655,"Văn Dũng","2026-03-31 07:55:03",0.63,3,vndungx
1182,15475306,OTSMAC,"2026-04-12 12:12:28",0.63,7,"itoitoito,katsuyukitakenaka"
1183,15519321,"Phan Khac Truong","2026-03-31 05:32:23",0.63,1,phankhactruong
1184,15484562,"Abdulkadir Ugas","2026-04-01 10:01:38",0.63,1,abdulkadirugas
1185,15428727,youkinasa,"2026-04-13 13:30:21",0.63,27,youkinasa
1186,15530229,Wanderminds,"2026-04-02 09:44:32",0.63,1,eynzoli
1187,15419354,SHUN_04,"2026-04-02 16:02:18",0.63,1,yshunt
1188,15480225,pbbEkvfn@vguac,"2026-04-13 17:40:00",0.63,35,neilyashinsky
1189,15501811,zorac,"2026-04-12 12:00:44",0.63,12,zoracmobilis
1190,15564390,Hikari_30,"2026-04-06 10:49:32",0.63,2,hikari30
1191,15543684,yzc,"2026-04-06 15:05:36",0.63,1,gaomingyu
1192,15481118,"Yuta Tomimasu","2026-04-12 08:36:31",0.63,14,yutatomimasu
1193,15476174,Juniex,"2026-04-10 09:27:41",0.63,5,juniex
1194,15454149,rsdnoob,"2026-04-09 09:37:53",0.63,9,joshuambt
1195,15573465,"reversir 17","2026-04-13 02:59:21",0.63,3,reversir17
1196,15567444,"Niche Hyrax","2026-04-11 01:29:23",0.63,9,"cwalmsley,rishikpanjugala"
1197,15506015,"Caspian Lin","2026-04-10 10:32:40",0.63,4,"caspianlin,frankhuex"
1198,15480688,beifa,"2026-04-11 17:36:50",0.63,20,beifaa
1199,15539857,paruko1341,"2026-04-10 15:58:44",0.63,3,paruko1341
1200,15452092,LonelyDog,"2026-04-12 05:17:58",0.63,10,"haoliangzhang,jupact"
1201,15517844,"Reasonable Duck","2026-04-12 11:21:39",0.63,3,"laurencegriffiths,mistamun"
1202,15563570,XiaoZheng2003,"2026-04-13 07:15:53",0.63,7,xiaozheng2003
1203,15589185,usarabi,"2026-04-13 15:05:41",0.63,12,hach91
1204,15434727,"Pietro Maldini","2026-03-19 13:17:32",0.62,1,pietromaldini1
1205,15425359,"Ángel Jacinto Sánchez Ruiz","2026-03-19 14:34:06",0.62,1,sacuscreed
1206,15417769,"Duong Nguyen","2026-04-09 17:27:31",0.62,2,nguyncdngs
1207,15417893,Bartley,"2026-03-19 22:12:12",0.62,1,brendanartley
1208,15450367,"Naga Satya","2026-03-30 07:03:47",0.62,2,nagasatya12
1209,15465425,MDK,"2026-04-03 01:09:32",0.62,4,michaelkim2025
1210,15418412,"Yuxun Lu","2026-04-10 14:29:54",0.62,3,yuxunlu
1211,15422881,"Jithin S s","2026-03-24 16:20:05",0.62,1,jithinai
1212,15418721,HaoKwok,"2026-04-05 17:24:19",0.62,4,haokwok2002
1213,15482165,Frankie2030,"2026-03-26 08:58:41",0.62,2,frankie2030
1214,15449622,"Yan Wang","2026-03-26 14:19:01",0.62,1,dataywang
1215,15460485,ardenwald,"2026-03-26 15:00:31",0.62,1,workwithnick
1216,15461860,darkscope_adrian,"2026-03-30 06:28:50",0.62,1,darkscopeadrian
1217,15479045,Senn88,"2026-04-05 22:29:15",0.62,5,senn88
1218,15491926,"Akshay Kamble","2026-03-31 12:31:16",0.62,4,megatronslayer
1219,15492962,Han,"2026-04-09 05:04:43",0.62,2,alexander956
1220,15420397,"just a hobby","2026-04-01 15:31:15",0.62,1,biaocao398
1221,15509502,"Faheema M.","2026-04-03 15:19:38",0.62,2,faheemam
1222,15432938,victorvv,"2026-04-04 19:19:29",0.62,1,whs66666666666
1223,15555311,Gpupoor48,"2026-04-09 20:37:36",0.62,4,gpupoor48
1224,15472053,Hom,"2026-04-07 11:22:35",0.62,14,hombah
1225,15466870,"Heyang Long","2026-04-13 14:24:22",0.62,3,heyanglong
1226,15461948,"Demin An","2026-04-06 07:13:27",0.62,4,deminan
1227,15493740,wuyuting2,"2026-04-07 09:37:05",0.62,6,wuyuting2
1228,15535930,"LN2 Cannon","2026-04-13 03:17:44",0.62,2,"circus8,optiminist"
1229,15439370,VBS2004,"2026-04-07 09:35:53",0.62,3,vbs2004
1230,15433037,"Xiaolei Lian","2026-04-07 15:57:34",0.62,1,xiaoleilian
1231,15453954,MAJ0RT0M,"2026-04-10 00:00:57",0.62,22,maj0rt0m
1232,15437972,heavycoderyash,"2026-04-09 09:16:44",0.62,3,heavycoderyash
1233,15465792,"Andre Profitt","2026-04-09 15:11:42",0.62,20,andreprofitt
1234,15561720,kuriririn,"2026-04-13 03:03:26",0.62,2,kuriririn
1235,15446522,"Satyam Garade","2026-04-13 11:42:35",0.62,1,satyamgarade
1236,15430504,"Vahe Sokhoyan","2026-04-13 15:38:16",0.62,10,vahesokhoyan
1237,15425871,ikigami.dev,"2026-03-20 02:51:17",0.62,1,"forgottencow,gm7595"
1238,15421343,Moeee-Yasuo,"2026-03-20 03:34:45",0.62,1,"namsiunhon,vunnguyen"
1239,15419192,陳盛楠,"2026-03-20 11:40:03",0.62,1,fuzaxia
1240,15419113,automatylicza,"2026-03-30 19:01:27",0.62,8,automatylicza
1241,15416842,"Amir Mohammadian","2026-04-01 13:19:24",0.62,6,amirmhm
1242,15469740,"Arshad Shemil k","2026-03-25 09:50:11",0.62,1,arshadshemilk
1243,15462138,"yub sog","2026-03-26 07:33:02",0.62,1,yubsog
1244,15446415,ShelterW,"2026-03-26 11:14:57",0.62,1,shelterw
1245,15451844,newbee,"2026-03-27 14:12:08",0.62,1,hahaaaaaa
1246,15434529,KenoTeam,"2026-03-28 14:02:40",0.62,1,josefarfan
1247,15427214,"Lei Wang","2026-03-30 00:49:04",0.62,7,cherylwang
1248,15418638,"Andrei Ciobanu","2026-03-31 21:44:34",0.62,8,andreiace
1249,15421835,FOUND_NOT_KIET,"2026-03-30 09:57:30",0.62,1,foundnotkiet
1250,15444091,Sutee,"2026-04-13 19:07:49",0.62,39,lszlst
1251,15488287,Kaligari,"2026-04-07 22:15:30",0.62,7,"elpelusakaligari,icr007"
1252,15479815,"Nischal sanil","2026-04-09 07:05:04",0.62,25,nischalsanil097
1253,15494374,"Yuya Akiyama","2026-04-03 12:25:50",0.62,4,yuyaakiyama
1254,15440192,DusJav,"2026-04-02 11:02:54",0.62,5,dusjav
1255,15481183,FarazAkhtar,"2026-04-03 17:24:09",0.62,2,faraz1122
1256,15492407,nammovuivui,"2026-04-05 12:57:46",0.62,2,tranbadat
1257,15521531,"Phuong Nam Le","2026-04-06 03:23:05",0.62,2,namlephuong
1258,15526585,Kaggle-Dev21f,"2026-04-07 09:41:15",0.62,2,"iitm21f2000747,kaggledev21f,nishkarshs,unpluggedanimesh"
1259,15456704,"Wael Antar","2026-04-06 08:42:41",0.62,14,waelantar
1260,15463107,"Collistus Kibe","2026-04-06 17:07:25",0.62,2,collistuskibe
1261,15539280,The_Foo1,"2026-04-13 14:06:54",0.62,6,thefoo1
1262,15467457,"Sujin Kwon","2026-04-09 09:07:05",0.62,3,lisakwon
1263,15444995,hhvo,"2026-04-10 11:39:49",0.62,3,hhvo2011
1264,15596613,"Mikhail Bovt","2026-04-12 17:42:02",0.62,3,mikhailsovab
1265,15471519,"aymen souid","2026-04-12 22:09:01",0.62,1,aymensouid
1266,15428721,stardust13551,"2026-04-13 11:00:31",0.62,3,stardust13551
1267,15434638,ArslanAbdallah,"2026-04-13 20:03:12",0.62,5,arslanabdallah
1268,15419809,jazivxt,"2026-03-19 02:32:25",0.62,1,jazivxt
1269,15420034,"FINDIN TEAMATEEEE","2026-03-21 09:43:21",0.62,1,hweowe
1270,15434222,"Abhishek Godara","2026-03-21 09:56:36",0.62,1,abhishekp235
1271,15419645,"Johnny Hyland","2026-03-21 19:49:46",0.62,1,johnnyhyland
1272,15437325,"Luis Lozano","2026-03-22 02:53:31",0.62,1,luislozanogmia
1273,15453036,kdrozdov,"2026-04-03 23:46:42",0.62,3,kdrozdov
1274,15417531,"Mayukh Bhattacharyya","2026-03-29 13:25:26",0.62,2,mayukh18
1275,15446812,Klein,"2026-03-25 05:18:53",0.62,1,hanmeiwu
1276,15438256,"Devansh Rajput","2026-03-25 07:12:03",0.62,1,devansh66
1277,15417942,Mimosa,"2026-04-10 13:40:54",0.62,6,leiyongjie
1278,15425220,"Dhavan Shah","2026-03-31 22:11:47",0.62,1,dhavanshah99
1279,15460546,"Furkan Akyüz","2026-04-13 07:46:52",0.62,13,keeganthewhi
1280,15496636,"Enrique Conde Pereira","2026-04-06 11:27:16",0.62,8,atresa
1281,15501203,"Trần Minh Đức Tống","2026-04-02 03:44:54",0.62,2,trnminhctng
1282,15519471,Ebi,"2026-04-07 03:28:22",0.62,1,ebinan92
1283,15439294,AI007,"2026-04-08 07:18:08",0.62,4,kunalai005
1284,15441934,"Subham Anand","2026-04-08 16:02:00",0.62,3,"gabbar365,rythmkumar"
1285,15497810,"Brian Streit","2026-04-13 00:09:53",0.62,5,brianstreit
1286,15511600,fengjixing,"2026-04-13 11:26:46",0.62,10,"feiepuhuolutudianbo,fengjixing,zhoukunkun"
1287,15417607,interplinker,"2026-04-12 11:36:06",0.62,8,interplinker
1288,15556481,"Peter Findley","2026-04-11 17:14:56",0.62,1,raist321
1289,15524991,"Sabreen Elkamash","2026-04-12 01:02:59",0.62,3,sabreenelkamash
1290,15417391,Naoism,"2026-03-19 01:51:41",0.61,1,naoism
1291,15421180,Bootstrapping,"2026-04-02 04:05:12",0.61,2,wujianming
1292,15433967,"Erdem Bozyel","2026-03-30 19:12:03",0.61,2,erdembozyel
1293,15438149,"Aman Singh","2026-04-11 18:16:30",0.61,4,amanux
1294,15445679,Bayarbat,"2026-03-31 05:48:51",0.61,2,baba1230
1295,15439040,SQK,"2026-03-30 15:48:10",0.61,2,kingjava
1296,15483541,"Alexander Weers","2026-03-25 14:31:26",0.61,1,aweers
1297,15460051,"Apu Das","2026-03-28 14:43:52",0.61,2,apudasm10
1298,15514011,"Adrián Infantes","2026-04-01 02:45:31",0.61,2,adrininfantesromero
1299,15504229,"Mayolo Valencia","2026-04-01 15:59:08",0.61,1,mayolovalencia
1300,15473226,ReiRei,"2026-04-13 19:31:38",0.61,23,viktoriiamak
1301,15499390,toanndn,"2026-04-10 10:20:21",0.61,6,toanndn
1302,15420589,"Artem Goncharov","2026-04-08 14:41:07",0.61,1,artemgoncarov
1303,15430746,"Andreas Karesiou","2026-03-21 00:44:36",0.61,1,andreaskaresiou
1304,15423427,"Tom W2025","2026-03-21 08:46:13",0.61,1,tomwwwww
1305,15435738,totaka,"2026-03-22 12:45:41",0.61,1,abisheksuresh14
1306,15418729,nasirml,"2026-03-22 21:52:08",0.61,1,nasirml
1307,15458686,"Vperson UCLA","2026-03-22 23:31:30",0.61,1,vpersonucla
1308,15433883,"yuvraj chulpar","2026-03-23 03:59:50",0.61,1,yuvrajchulpar
1309,15433938,"Franek Włodarczyk","2026-03-23 21:39:34",0.61,1,franekwodarczyk
1310,15421139,"Mehaan Jain","2026-03-23 22:55:22",0.61,1,mehaanjain
1311,15418429,KaranocaVe,"2026-04-02 10:11:46",0.61,3,"edward6666,karanocave"
1312,15433787,"Nazmus Sakib Ahmed","2026-03-24 08:20:49",0.61,1,sakibbai
1313,15437942,e-gen_Shibata,"2026-03-24 11:57:12",0.61,1,a1273352
1314,15461619,"Gaurav Sulsule","2026-03-24 14:11:20",0.61,1,gauravsulsule07
1315,15479744,"Đô Phạm Ngọc","2026-03-31 09:31:20",0.61,12,"minhdon,minhhoangtungvu,phmngc"
1316,15463911,"Youhei Tomio","2026-03-26 18:31:26",0.61,1,youheitomio
1317,15421110,ryuki_nakamura,"2026-04-10 22:01:49",0.61,7,ryukinakamura
1318,15481268,nynyny67,"2026-03-29 12:57:26",0.61,2,nynyny67
